country,quarter,gdp,private_consumption,government_consumption,capital_formation,exports,imports,population,host,rank1,rank2,rank3,rank4,host_won,host_top4
AUS,1989-Q3,587829.1,296627.7,111073.2,121327.8,73596.2,55305,16814416,0,0,0,0,0,0,0
AUS,1989-Q4,586251.8,298734.7,112867.7,117676,72714.5,53918.9,16814416,0,0,0,0,0,0,0
AUS,1990-Q1,590645.7,302054,115544.6,116901.6,76281.3,54771.2,17065128,0,0,0,0,0,0,0
AUS,1990-Q2,591447.1,303417.8,118399,112331.7,76481.7,51004.8,17065128,0,0,0,0,0,0,0
AUS,1990-Q3,588369.6,303930.1,115734.4,111893.4,79443.3,52713.9,17065128,0,0,0,0,0,0,0
AUS,1990-Q4,591610.2,302188.7,116846.1,107910.1,80743.8,50425.1,17065128,0,0,0,0,0,0,0
AUS,1991-Q1,584178.4,302609.6,120339,103458.4,84142.3,49650.8,17284036,0,0,0,0,0,0,0
AUS,1991-Q2,582957.6,303927.7,119621.7,100583.3,88408.4,49921.1,17284036,0,0,0,0,0,0,0
AUS,1991-Q3,585620.5,307617.4,124342,101517.7,90239.9,51233.9,17284036,0,0,0,0,0,0,0
AUS,1991-Q4,586030.5,308021.5,121490.1,101524.6,90600.6,52677.2,17284036,0,0,0,0,0,0,0
AUS,1992-Q1,590673.6,311581.3,118855.1,101580.3,90314,52086.1,17478635,0,0,0,0,0,0,0
AUS,1992-Q2,594951,314219.9,119900.2,102282.8,93045.2,53804.4,17478635,0,0,0,0,0,0,0
AUS,1992-Q3,600719.4,314903,124169.5,103126.8,94980.9,55167.5,17478635,0,0,0,0,0,0,0
AUS,1992-Q4,613299.8,316112.8,125157.9,111867.9,97746.2,56372.6,17478635,0,0,0,0,0,0,0
AUS,1993-Q1,617551.6,315740,123558.2,108897.8,98167,55506.6,17634808,0,0,0,0,0,0,0
AUS,1993-Q2,621078.8,318330.5,124021.6,110010.7,100295.1,56592.5,17634808,0,0,0,0,0,0,0
AUS,1993-Q3,621828.9,317594.5,124287.8,108860.7,103471.1,58161.9,17634808,0,0,0,0,0,0,0
AUS,1993-Q4,633204.9,323001.5,125488.2,112127.6,105649.3,58391,17634808,0,0,0,0,0,0,0
AUS,1994-Q1,643765.5,325021.9,126834.1,115658.9,108516.7,60624.7,17805468,0,0,0,0,0,0,0
AUS,1994-Q2,651437.3,326787.4,125700.2,122392.1,110670.8,63236.5,17805468,0,0,0,0,0,0,0
AUS,1994-Q3,656404.2,332990.6,129005.7,127903.4,109831.2,67346.5,17805468,0,0,0,0,0,0,0
AUS,1994-Q4,663645,334854.7,129387.8,131307.1,110931.3,70111.8,17805468,0,0,0,0,0,0,0
AUS,1995-Q1,663118.5,338693.5,130312.2,126841.5,113546.3,71617,18004882,0,0,0,0,0,0,0
AUS,1995-Q2,666277.6,342909.9,135254.4,123597.7,112903.1,70627.3,18004882,0,0,0,0,0,0,0
AUS,1995-Q3,681674.6,343802.3,132732.7,132482.6,118716.1,70418.8,18004882,0,0,0,0,0,0,0
AUS,1995-Q4,681565.1,347609.8,136656.9,124975,118640,71633,18004882,0,0,0,0,0,0,0
AUS,1996-Q1,692095.5,350739.1,139299.4,129475.4,126048.1,74645.7,18224767,0,0,0,0,0,0,0
AUS,1996-Q2,696526.6,352937.5,137406.3,136665.4,128346.5,76111.9,18224767,0,0,0,0,0,0,0
AUS,1996-Q3,702082.9,353517.2,138981.4,129964.6,126895.7,76478.5,18224767,0,0,0,0,0,0,0
AUS,1996-Q4,708785.5,356187,137596.1,134889.3,131264.1,79830.3,18224767,0,0,0,0,0,0,0
AUS,1997-Q1,713759.5,359722.8,139587.8,144319.1,135486.1,80476.3,18423037,0,0,0,0,0,0,0
AUS,1997-Q2,735050.7,365719.1,141438.9,149181.2,151628.8,84998.8,18423037,0,0,0,0,0,0,0
AUS,1997-Q3,736143.4,371232,144850.4,148826.5,144605.5,86847.6,18423037,0,0,0,0,0,0,0
AUS,1997-Q4,746769.2,376425,145580.1,155184.1,141960.4,86781.2,18423037,0,0,0,0,0,0,0
AUS,1998-Q1,751323.8,377505,143548.9,156257.6,139307.4,90229.1,18607584,0,0,0,0,0,0,0
AUS,1998-Q2,759186.6,383566.2,146184,152448.1,144371,90898.1,18607584,0,0,0,0,0,0,0
AUS,1998-Q3,773325.6,391176.5,149753.2,156844.2,144074.5,91308.2,18607584,0,0,0,0,0,0,0
AUS,1998-Q4,785309.7,394866.2,151828.7,162478.4,146813.7,91340.3,18607584,0,0,0,0,0,0,0
AUS,1999-Q1,791154.9,402029.1,152210.8,159202.2,144240.8,94149.1,18812264,0,0,0,0,0,0,0
AUS,1999-Q2,794146.3,404576.3,154683.1,161395.6,146034.2,96096.4,18812264,0,0,0,0,0,0,0
AUS,1999-Q3,802927,409228.1,153347.1,168849.9,151614.8,100877.8,18812264,0,0,0,0,0,0,0
AUS,1999-Q4,816588.4,414769.8,155718.4,170690.9,159345.5,102467.7,18812264,0,0,0,0,0,0,0
AUS,2000-Q1,819784.8,415977.3,159687,173243.7,162391.3,107191.8,19028802,0,0,0,0,0,0,0
AUS,2000-Q2,827757.1,419505.8,159332,178931.2,165298.9,107283.4,19028802,0,0,0,0,0,0,0
AUS,2000-Q3,830079.8,424210.5,158676.4,169369.3,174566.5,106930.6,19028802,0,0,0,0,0,0,0
AUS,2000-Q4,826811.2,426791.4,158476.7,153442.8,169551,103810.3,19028802,0,0,0,0,0,0,0
AUS,2001-Q1,834608.8,430555.6,159721.5,156023.4,173528.6,102387.5,19274701,0,0,0,0,0,0,0
AUS,2001-Q2,841924.1,433107.6,163004.8,157931.6,176199.7,100616.6,19274701,0,0,0,0,0,0,0
AUS,2001-Q3,851555.1,434214.1,163946.4,164208.1,173582.7,100094.2,19274701,0,0,0,0,0,0,0
AUS,2001-Q4,861715,437514.1,164616.9,170820.7,168837.6,102334.8,19274701,0,0,0,0,0,0,0
AUS,2002-Q1,868431.6,443060.6,165405.7,175142.6,173037.6,106424.3,19495210,0,0,0,0,0,0,0
AUS,2002-Q2,883386,450028.7,167205.1,184699.9,174981.3,110472.5,19495210,0,0,0,0,0,0,0
AUS,2002-Q3,885566.7,456198.2,167525.5,187561,174111.7,112275.5,19495210,0,0,0,0,0,0,0
AUS,2002-Q4,893007.8,458418.3,168107.3,198611.5,175802.9,120365.1,19495210,0,0,0,0,0,0,0
AUS,2003-Q1,895064.9,461126.6,171627.2,199712.8,175742.8,120268.9,19720737,0,0,0,0,0,0,0
AUS,2003-Q2,898564.1,464633.5,172241,196313.8,168262.5,121758,19720737,0,0,0,0,0,0,0
AUS,2003-Q3,913889,470877.6,174947.5,203290.4,170058,125600.1,19720737,0,0,0,0,0,0,0
AUS,2003-Q4,929418.9,481766.3,176739.5,214456.8,175484.3,131384.9,19720737,0,0,0,0,0,0,0
AUS,2004-Q1,936354.4,491209.4,176981.1,216232.9,176862.9,139586.7,19932722,0,0,0,0,0,0,0
AUS,2004-Q2,943252.7,494052.4,181381,216545.9,180740.3,142170.9,19932722,0,0,0,0,0,0,0
AUS,2004-Q3,949638.5,499885.2,181092.6,217491.9,178429.9,144258,19932722,0,0,0,0,0,0,0
AUS,2004-Q4,956911.8,506749.8,181955.4,224897.5,180155.2,150581.2,19932722,0,0,0,0,0,0,0
AUS,2005-Q1,964770,505056.5,182968.5,224076.7,184168.8,153323.6,20176844,0,0,0,0,0,0,0
AUS,2005-Q2,969070.6,514165.3,185714.4,235896.9,184715.9,157921.6,20176844,0,0,0,0,0,0,0
AUS,2005-Q3,979587,517256.1,184856.6,240580.5,183080.8,157564.2,20176844,0,0,0,0,0,0,0
AUS,2005-Q4,987843.5,518569.3,188817.8,246258.8,188236.6,161765.9,20176844,0,0,0,0,0,0,0
AUS,2006-Q1,988502.8,524488.7,188965.7,244524.5,187106.4,165573.6,20450966,0,0,0,0,0,0,0
AUS,2006-Q2,990872.1,532681.1,192069.1,245658.3,190783.4,172460.4,20450966,0,0,0,0,0,0,0
AUS,2006-Q3,1006050.2,538720.7,192973.7,247724.1,192695.1,169314.8,20450966,0,0,0,0,0,0,0
AUS,2006-Q4,1018691.2,545775.4,194418.2,247981.5,194739,178206.2,20450966,0,0,0,0,0,0,0
AUS,2007-Q1,1032581,557448.1,195749.2,257448.4,195694.8,187173.2,20827622,0,0,0,0,0,0,0
AUS,2007-Q2,1039046,562102.3,194802.7,268025.8,197221.7,190797.6,20827622,0,0,0,0,0,0,0
AUS,2007-Q3,1051558.9,571850.9,197509.2,267351.1,198868.8,194270.8,20827622,0,0,0,0,0,0,0
AUS,2007-Q4,1055405.2,578580.9,199666,274197.9,198866.8,202665.1,20827622,0,0,0,0,0,0,0
AUS,2008-Q1,1067116.7,581613.9,202084.2,281005.4,205854.1,211957.4,21249199,0,0,0,0,0,0,0
AUS,2008-Q2,1070741.7,579271.2,202695.5,288100.3,208122.5,221696.5,21249199,0,0,0,0,0,0,0
AUS,2008-Q3,1078322.6,577496.1,206097.1,289421.9,208068.4,221600.3,21249199,0,0,0,0,0,0,0
AUS,2008-Q4,1073726.1,576346.4,209072.3,286141.1,205491.5,204094.6,21249199,0,0,0,0,0,0,0
AUS,2009-Q1,1084529,579009,209111.7,277131,210839.6,186683,21691653,0,0,0,0,0,0,0
AUS,2009-Q2,1091224.6,588182.7,210891.4,274886.6,206968.3,187379.4,21691653,0,0,0,0,0,0,0
AUS,2009-Q3,1095084.9,590895.8,210309.7,276421.5,210667.3,195929.5,21691653,0,0,0,0,0,0,0
AUS,2009-Q4,1103879.6,598835.6,210445.3,291107.5,214963.5,211746.6,21691653,0,0,0,0,0,0,0
AUS,2010-Q1,1108788.3,601729.2,212703.2,290152.2,220341.7,219710.2,22031750,0,0,0,0,0,0,0
AUS,2010-Q2,1115693.6,610445.9,215471.3,289748.8,224551.8,228296.9,22031750,0,0,0,0,0,0,0
AUS,2010-Q3,1123537.7,616555.3,214477.9,291951.5,221253.5,224965.7,22031750,0,0,0,0,0,0,0
AUS,2010-Q4,1132933.5,623446.4,217196.8,292484.8,224609.9,236182.5,22031750,0,0,0,0,0,0,0
AUS,2011-Q1,1129627.6,627131.3,220729.1,302464,213186.1,237761,22340024,0,0,0,0,0,0,0
AUS,2011-Q2,1143277.4,631345.3,223019,301882.1,218887,246102.6,22340024,0,0,0,0,0,0,0
AUS,2011-Q3,1159212.7,635556.9,225146.3,323883.3,225635.8,259310.3,22340024,0,0,0,0,0,0,0
AUS,2011-Q4,1172091.3,638323,226494.6,323370.9,230713.5,259149.9,22340024,0,0,0,0,0,0,0
AUS,2012-Q1,1184289.7,647787.7,227354.9,334286.8,227000.4,267431.9,22733465,0,0,0,0,0,0,0
AUS,2012-Q2,1192802.5,650577.8,229721.2,345188.9,234999.7,265979.4,22733465,0,0,0,0,0,0,0
AUS,2012-Q3,1200101.5,652526.1,226958,345872.9,237458.3,265654.1,22733465,0,0,0,0,0,0,0
AUS,2012-Q4,1205403.9,653962.1,226903.8,346798,239794.8,269212,22733465,0,0,0,0,0,0,0
AUS,2013-Q1,1211640.6,657966.8,229790.2,339559.3,239089.5,257516.4,23128129,0,0,0,0,0,0,0
AUS,2013-Q2,1216234.8,659744.3,230258.6,332916.5,250729.6,267159.3,23128129,0,0,0,0,0,0,0
AUS,2013-Q3,1226226.9,665492.9,231683.3,338170.5,250186.6,261571.5,23128129,0,0,0,0,0,0,0
AUS,2013-Q4,1235788.1,668497.1,234323.3,335327.9,254025.9,258022.7,23128129,0,0,0,0,0,0,0
AUS,2014-Q1,1245444.7,673779.1,231523.1,334792.3,259680.7,251420,23475686,0,0,0,0,0,0,0
AUS,2014-Q2,1251648.8,676761.6,231461.5,331131.2,261929,258451.2,23475686,0,0,0,0,0,0,0
AUS,2014-Q3,1256643.7,683008.1,233960.9,326083.6,267994.5,261308,23475686,0,0,0,0,0,0,0
AUS,2014-Q4,1261263.5,687251,235321.6,323727.9,273719.4,258508.4,23475686,0,0,0,0,0,0,0
AUS,2015-Q1,1273520.1,689868,239033.8,322021.4,281794.8,262045.7,23815995,0,0,0,0,0,0,0
AUS,2015-Q2,1275011.2,694151.7,241151.2,318272.3,273000.1,264384.9,23815995,0,0,0,0,0,0,0
AUS,2015-Q3,1287421.5,700528.1,244086.9,313125,285329.5,263977.1,23815995,0,0,0,0,0,0,0
AUS,2015-Q4,1295405.5,704008.6,246201.9,311003.4,289064.7,263150,23815995,0,0,0,0,0,0,0
AUS,2016-Q1,1307322,709911.1,249894.4,312109.4,295623.1,258052.5,24190907,0,0,0,0,0,0,0
AUS,2016-Q2,1315904.6,713353,254866.2,308455.3,296805.4,262162.6,24190907,0,0,0,0,0,0,0
AUS,2016-Q3,1315767.2,717769.1,258696.7,302714.4,301149.7,267720.6,24190907,0,0,0,0,0,0,0
AUS,2016-Q4,1331094.4,722743.2,257991.7,312533.7,312831.9,271922.3,24190907,0,0,0,0,0,0,0
AUS,2017-Q1,1335313.5,726536.3,262071.2,313850.7,304323.7,283244.5,24592588,0,0,0,0,0,0,0
AUS,2017-Q2,1343269.5,730666.2,265073.5,316000,312683.6,282614.4,24592588,0,0,0,0,0,0,0
AUS,2017-Q3,1355980.4,735746.1,264849.2,325200.2,318130,289421,24592588,0,0,0,0,0,0,0
AUS,2017-Q4,1361348.1,742904.2,269313.3,324989.2,311992.3,291592.9,24592588,0,0,0,0,0,0,0
AUS,2018-Q1,1375503.4,747907.2,272929.4,329480.4,323852.9,302511.9,24963258,0,0,0,0,0,0,0
AUS,2018-Q2,1385672.6,752914.9,273708.3,327057.4,327808.5,303856.7,24963258,0,0,0,0,0,0,0
AUS,2018-Q3,1390891.2,754069.5,276360.6,329350.5,329996.6,298058.1,24963258,0,0,0,0,0,0,0
AUS,2018-Q4,1394322.9,756041.8,281113,323950.5,329904.5,299171.6,24963258,0,0,0,0,0,0,0
AUS,2019-Q1,1404622.5,758762.2,284263.2,322455,331974.4,297748.8,25334826,0,0,0,0,0,0,0
AUS,2019-Q2,1408867.3,761078.4,293351.5,315918.9,340162,298456.8,25334826,0,0,0,0,0,0,0
AUS,2019-Q3,1417119.1,759839.7,296415.4,321400,340875.3,297531.2,25334826,0,0,0,0,0,0,0
AUS,2019-Q4,1425275.4,762324.4,300620.6,320746.2,339412.6,296420.1,25334826,0,0,0,0,0,0,0
AUS,2020-Q1,1422421.5,752229.4,307618.6,319457.1,327353.6,279782.7,25649248,0,0,0,0,0,0,0
AUS,2020-Q2,1326409.3,656355.3,314182.8,301738.3,301642.6,241321.3,25649248,0,0,0,0,0,0,0
AUS,2020-Q3,1372628.5,706173.3,320779,307354,289198.9,256057,25649248,0,0,0,0,0,0,0
AUS,2020-Q4,1418878,738897,323601.4,322239.4,304618.3,270036.8,25649248,0,0,0,0,0,0,0
AUS,2021-Q1,1450177.8,749533.1,324397.6,338527.6,307449.7,274582.2,25685412,0,0,0,0,0,0,0
AUS,2021-Q2,1461756.5,757261.3,330103.9,346044.5,296635.1,280092,25685412,0,0,0,0,0,0,0
AUS,2021-Q3,1436816.9,721468.4,340545.5,348594.9,296793.4,270394.2,25685412,0,0,0,0,0,0,0
AUS,2021-Q4,1488515.6,768260.6,343661.2,350153,294392.8,277180.2,25685412,0,0,0,0,0,0,0
AUS,2022-Q1,1503204.4,786875,352806.1,353039.7,295366.7,302429.4,26014399,0,0,0,0,0,0,0
AUS,2022-Q2,1517476.3,802215.8,351223.6,353682,307341.5,310058.4,26014399,0,0,0,0,0,0,0
AUS,2022-Q3,1524668.1,810340.8,350269.7,354115.5,308110.9,323451.7,26014399,0,0,0,0,0,0,0
AUS,2022-Q4,1537635.3,818713.5,352433.9,353556.7,315721.4,316702.4,26014399,0,0,0,0,0,0,0
AUS,2023-Q1,1545342,824289,353370.6,361031.9,320123.8,326567.5,26652777,0,0,0,0,0,0,0
AUS,2023-Q2,1551462.1,828101.3,356612,371760.1,330110.8,334288.2,26652777,0,0,0,0,0,0,0
AUS,2023-Q3,1557305.1,826299.8,360484.4,374470.5,333325,342366.3,26652777,0,0,0,0,0,0,0
AUS,2023-Q4,1558444.3,827538.5,361574,374676.9,326846.6,333896.4,26652777,0,0,0,0,0,0,0
AUS,2024-Q1,1562470,831920.9,367692,372527.6,331784,352636.9,27204809,0,0,0,0,0,0,0
AUS,2024-Q2,1565475.4,829703.2,373235.6,375379.4,330287.2,354057.3,27204809,0,0,0,0,0,0,0
AUS,2024-Q3,1570057.9,830446.5,379649.5,379613.2,330732,353489.1,27204809,0,0,0,0,0,0,0
AUS,2024-Q4,1578531.1,834833.7,382849,381565.5,332275,354460.5,27204809,0,0,0,0,0,0,0
AUT,1960-Q1,110449.4,61653.4,31597.7,24475.3,11300.7,12541.5,7047539,0,0,0,0,0,0,0
AUT,1960-Q2,113033.2,63249.1,31849.1,24767.9,11180.4,13140.2,7047539,0,0,0,0,0,0,0
AUT,1960-Q3,114451.9,63174.8,32079.9,25472.1,11167.3,13607.1,7047539,0,0,0,0,0,0,0
AUT,1960-Q4,116038.5,64736.8,32204.6,26548.6,11793.2,14065.5,7047539,0,0,0,0,0,0,0
AUT,1961-Q1,119294.3,66614.1,32051.7,30481.9,11705.8,14068.7,7086299,0,0,0,0,0,0,0
AUT,1961-Q2,118876.9,64967.5,32367.6,27400.6,12153.9,13342.3,7086299,0,0,0,0,0,0,0
AUT,1961-Q3,120370.5,66938.1,32654,27919.3,12220.3,13570.1,7086299,0,0,0,0,0,0,0
AUT,1961-Q4,120644.9,67254.6,32825.4,28202.1,12031.8,13434.8,7086299,0,0,0,0,0,0,0
AUT,1962-Q1,122410.3,68469.8,33051.7,29221.5,12587.2,14014.7,7129864,0,0,0,0,0,0,0
AUT,1962-Q2,122383.6,69267.6,33170.8,29281.4,13004,14085.7,7129864,0,0,0,0,0,0,0
AUT,1962-Q3,123410.6,70611,33313.1,29486.3,13159.4,14660.7,7129864,0,0,0,0,0,0,0
AUT,1962-Q4,123522.9,71704.5,33585,29120.9,13176.9,15364.1,7129864,0,0,0,0,0,0,0
AUT,1963-Q1,123977,71089.1,34328.3,27789,13178.7,15463.5,7175811,0,0,0,0,0,0,0
AUT,1963-Q2,127591.3,73316.1,34613.6,31120.2,13766,16250.2,7175811,0,0,0,0,0,0,0
AUT,1963-Q3,128978.8,75002.4,34897.2,30423.1,14059.2,16162,7175811,0,0,0,0,0,0,0
AUT,1963-Q4,131608.4,75643.4,35114.3,31814.6,14194.2,16186.1,7175811,0,0,0,0,0,0,0
AUT,1964-Q1,132932.4,76491.3,35972,32119.9,14253.6,17080.5,7223801,0,0,0,0,0,0,0
AUT,1964-Q2,134857.1,75666.3,36356.5,33301.5,14265.9,17669.8,7223801,0,0,0,0,0,0,0
AUT,1964-Q3,136071.6,76789.1,36753.4,33283.2,15111.4,17775.6,7223801,0,0,0,0,0,0,0
AUT,1964-Q4,139955.5,78085.8,37003,34050,15170.6,18660.3,7223801,0,0,0,0,0,0,0
AUT,1965-Q1,138511.6,78463.9,36633.5,33541.6,15189,18368.4,7270889,0,0,0,0,0,0,0
AUT,1965-Q2,139243.1,79813.6,36852.6,34579.3,15503.2,19125.7,7270889,0,0,0,0,0,0,0
AUT,1965-Q3,142057.6,80704.7,37076.3,36655.9,16433,20292,7270889,0,0,0,0,0,0,0
AUT,1965-Q4,142696.3,81595.8,37382.7,36634.3,16020.9,20915.8,7270889,0,0,0,0,0,0,0
AUT,1966-Q1,147257.8,81837.6,37773.9,38763,16214.7,21466.6,7322066,0,0,0,0,0,0,0
AUT,1966-Q2,147076,84376.4,37973.4,38208.4,16330.7,21455.8,7322066,0,0,0,0,0,0,0
AUT,1966-Q3,147482.9,83683,38191.8,38255.8,16928.1,21700.7,7322066,0,0,0,0,0,0,0
AUT,1966-Q4,148795.5,83297.7,38555.2,38638.2,16659.8,21630.3,7322066,0,0,0,0,0,0,0
AUT,1967-Q1,150100.2,85740,38960.9,38798,16796.3,21357.8,7376998,0,0,0,0,0,0,0
AUT,1967-Q2,151385.4,85794.4,39320.8,38701.3,17296.4,21800.3,7376998,0,0,0,0,0,0,0
AUT,1967-Q3,150387.9,85824.9,39673.8,37746,17086,20828.8,7376998,0,0,0,0,0,0,0
AUT,1967-Q4,152809.4,87293.1,39889,39045.4,17700.4,22690.1,7376998,0,0,0,0,0,0,0
AUT,1968-Q1,154741.3,88540.4,40120,40332.5,18335.7,23561,7415403,0,0,0,0,0,0,0
AUT,1968-Q2,156571.5,89424.3,40457,39259.6,18758.4,22248.6,7415403,0,0,0,0,0,0,0
AUT,1968-Q3,159407.5,92176.4,40796.4,40821.3,18801.1,23807.5,7415403,0,0,0,0,0,0,0
AUT,1968-Q4,160835.6,88077.3,41084.1,40313.7,19941.1,23764.2,7415403,0,0,0,0,0,0,0
AUT,1969-Q1,162401.5,89644.6,41227.8,38388.4,21022.2,23654.3,7441055,0,0,0,0,0,0,0
AUT,1969-Q2,165474.7,91979.5,41489.1,40122.9,21146.8,24988.7,7441055,0,0,0,0,0,0,0
AUT,1969-Q3,169456.1,93163.2,41758.8,41416.8,22253,25855.7,7441055,0,0,0,0,0,0,0
AUT,1969-Q4,171180.8,95075.7,42033.1,41926.6,24217,26064.1,7441055,0,0,0,0,0,0,0
AUT,1970-Q1,174412.1,95955.6,42410.6,42020.6,25642.7,28265.8,7467086,0,0,0,0,0,0,0
AUT,1970-Q2,178931.2,95892.3,42893.7,45511.9,25869.3,29956,7467086,0,0,0,0,0,0,0
AUT,1970-Q3,182394.8,98636.3,43426.1,46630.2,26807.7,30485.4,7467086,0,0,0,0,0,0,0
AUT,1970-Q4,184660.4,99592.3,43758.4,47161.1,26928.9,31250.2,7467086,0,0,0,0,0,0,0
AUT,1971-Q1,184976.4,100570.6,44026.8,49287.8,26897.5,31015,7500482,0,0,0,0,0,0,0
AUT,1971-Q2,188962.4,104110.3,44287.3,52424,27581.5,31734.4,7500482,0,0,0,0,0,0,0
AUT,1971-Q3,191993.3,105967.4,44552.1,52157.8,28911,32018.4,7500482,0,0,0,0,0,0,0
AUT,1971-Q4,191293.6,105640.9,45286.4,52457.5,28601.7,32735.1,7500482,0,0,0,0,0,0,0
AUT,1972-Q1,197524.2,108192.2,45813.5,54992.6,28775,33389,7544201,0,0,0,0,0,0,0
AUT,1972-Q2,197450.3,107138.7,46151.4,55454.4,30033,34578.8,7544201,0,0,0,0,0,0,0
AUT,1972-Q3,200121.2,112151.8,46542.7,56562,31180.7,33819.2,7544201,0,0,0,0,0,0,0
AUT,1972-Q4,209149.3,114121.3,46967.3,64350.3,33366.5,41201.7,7544201,0,0,0,0,0,0,0
AUT,1973-Q1,206185.4,113305.7,46966,55896.8,30302.6,37621.8,7586115,0,0,0,0,0,0,0
AUT,1973-Q2,210406.3,117677.6,47436.5,57953.1,33097.9,39145.7,7586115,0,0,0,0,0,0,0
AUT,1973-Q3,211243.8,115070.3,47949.5,59462.6,33247.1,39697.5,7586115,0,0,0,0,0,0,0
AUT,1973-Q4,215711.4,119263.7,48658.3,58857.1,33417.7,40182.5,7586115,0,0,0,0,0,0,0
AUT,1974-Q1,220061.6,121308.6,49741.5,62155.5,36249.7,43408,7599038,0,0,0,0,0,0,0
AUT,1974-Q2,219134.4,120174.8,50232.1,61201.9,35635.3,42206.2,7599038,0,0,0,0,0,0,0
AUT,1974-Q3,220156.1,118926.2,50733.2,59746.4,35812.2,41770.6,7599038,0,0,0,0,0,0,0
AUT,1974-Q4,217460.9,118839.3,51196.9,58277.5,36294.6,40081.4,7599038,0,0,0,0,0,0,0
AUT,1975-Q1,217763.5,124251.5,51492.1,58636.9,34299.6,40606.2,7578903,0,0,0,0,0,0,0
AUT,1975-Q2,215520.1,121566.1,52187.9,56473.1,34230.6,39186.9,7578903,0,0,0,0,0,0,0
AUT,1975-Q3,217589.8,123372.1,52891,56786.1,35040.1,38721.5,7578903,0,0,0,0,0,0,0
AUT,1975-Q4,222760.3,125620.4,53358.4,57537,36969.6,41165.3,7578903,0,0,0,0,0,0,0
AUT,1976-Q1,221949.8,126000.4,54131,57315.5,36068.8,44437.5,7565525,0,0,0,0,0,0,0
AUT,1976-Q2,226047,128372.4,54588,58897.8,39010.9,45844.6,7565525,0,0,0,0,0,0,0
AUT,1976-Q3,231236,130359.1,54904.5,59226.4,40205.3,47953.2,7565525,0,0,0,0,0,0,0
AUT,1976-Q4,234384.6,132559,55250.2,62748.1,40800.6,49255.6,7565525,0,0,0,0,0,0,0
AUT,1977-Q1,234822,131528,55817.7,62650.1,40194.5,48729.3,7568430,0,0,0,0,0,0,0
AUT,1977-Q2,238171.3,134347.8,56139.2,63704.7,40305.7,47428,7568430,0,0,0,0,0,0,0
AUT,1977-Q3,238921.9,135918.2,56334.3,65542.2,42181.8,51083.1,7568430,0,0,0,0,0,0,0
AUT,1977-Q4,244430.3,143949.6,56792,68245,40432.5,51845,7568430,0,0,0,0,0,0,0
AUT,1978-Q1,233734.6,132526.7,55827,58824.9,42626.6,47953.4,7562305,0,0,0,0,0,0,0
AUT,1978-Q2,238139.7,133490.2,56482.1,61025.7,43473.9,50326.7,7562305,0,0,0,0,0,0,0
AUT,1978-Q3,239705.7,135360.8,57004,60291.8,43937.5,49962.1,7562305,0,0,0,0,0,0,0
AUT,1978-Q4,241300.1,135494.1,57562.9,60202.1,45578.3,51037.9,7562305,0,0,0,0,0,0,0
AUT,1979-Q1,246889.4,138759.8,58228,62292.2,46584.9,53387.3,7549425,0,0,0,0,0,0,0
AUT,1979-Q2,250071.8,140541.6,58590.7,62868.5,48684.5,55057.7,7549425,0,0,0,0,0,0,0
AUT,1979-Q3,252271,139723.7,58832.9,63017.9,50527.5,55916.1,7549425,0,0,0,0,0,0,0
AUT,1979-Q4,255623.4,141258.5,59099.5,63645.6,50664.6,58168.2,7549425,0,0,0,0,0,0,0
AUT,1980-Q1,258358,142730.6,59691.3,66886.9,52044.3,60239.6,7549433,0,0,0,0,0,0,0
AUT,1980-Q2,255647.8,141066.4,59847.8,64765.2,49720.7,59609.5,7549433,0,0,0,0,0,0,0
AUT,1980-Q3,256980,142653.9,59925.2,64706.4,52363.1,59281.7,7549433,0,0,0,0,0,0,0
AUT,1980-Q4,257121.5,142630.3,60292.7,65448.5,52603.1,57128.4,7549433,0,0,0,0,0,0,0
AUT,1981-Q1,255340.6,142053.8,60308.9,66132.4,52701.5,58413.3,7568710,0,0,0,0,0,0,0
AUT,1981-Q2,257910.2,143900.3,60931.3,65539.1,53943.8,57943.4,7568710,0,0,0,0,0,0,0
AUT,1981-Q3,257731.1,143399.7,61511.1,64690.2,54734.5,59004.9,7568710,0,0,0,0,0,0,0
AUT,1981-Q4,256103.6,144527.9,61511.5,63185.7,55818,59075.6,7568710,0,0,0,0,0,0,0
AUT,1982-Q1,261298.1,146830.8,62277.6,61572.5,56089.4,57631.2,7574140,0,0,0,0,0,0,0
AUT,1982-Q2,262065,147113.7,62747.3,60584.8,54752.6,56682.4,7574140,0,0,0,0,0,0,0
AUT,1982-Q3,261887.6,146328.9,63183.9,59914.4,54314.6,55514.9,7574140,0,0,0,0,0,0,0
AUT,1982-Q4,261429.6,148267.2,63506.1,58331.5,55495.5,53666.5,7574140,0,0,0,0,0,0,0
AUT,1983-Q1,264602.8,152064.9,63703.1,59161.6,55294.3,56295.5,7561910,0,0,0,0,0,0,0
AUT,1983-Q2,268065.4,153938.3,63911,59907.2,56477.6,57764.7,7561910,0,0,0,0,0,0,0
AUT,1983-Q3,270312.9,153429.5,64150.7,60845.9,58674.5,59312.6,7561910,0,0,0,0,0,0,0
AUT,1983-Q4,273052.8,158351.5,64277.5,61420.3,58232.7,62841.1,7561910,0,0,0,0,0,0,0
AUT,1984-Q1,269455,152027.3,64140.3,59677,61266.6,63652.3,7561434,0,0,0,0,0,0,0
AUT,1984-Q2,267552.8,152792.3,64439.2,60431.9,57312.9,65025.3,7561434,0,0,0,0,0,0,0
